"pass_num","customer_num","zip_code","purchase_year","purchase_month","purchase_day","pass_level"
320535597,3206306,20460,2021,"NOV",14,"Silver"
239456141,3399670,38455,2021,"NOV",14,"Silver"
137254313,3475092,33811,2021,"NOV",14,"Bronze"
243849198,3545566,13889,2021,"NOV",14,"Silver"
149351586,1094669,59285,2021,"NOV",15,"Bronze"
102456971,1110365,22159,2021,"NOV",15,"Bronze"
305895469,1196011,43510,2021,"NOV",15,"Silver"
288253721,1919935,96761,2021,"NOV",15,"Silver"
120923922,1991789,38416,2021,"NOV",15,"Bronze"
102384061,2011483,47693,2021,"NOV",15,"Bronze"
139097386,2292524,96234,2021,"NOV",15,"Bronze"
170275274,2553612,75834,2021,"NOV",15,"Bronze"
207005657,2695831,63122,2021,"NOV",15,"Gold"
173420506,2849583,39602,2021,"NOV",15,"Bronze"
291432021,3336551,55276,2021,"NOV",15,"Silver"
256553003,3553504,28565,2021,"NOV",15,"Bronze"
311993004,3836884,89339,2021,"NOV",15,"Bronze"
290367063,1197149,73004,2021,"NOV",16,"Gold"
321505139,1233365,81896,2021,"NOV",16,"Silver"
335201558,1516627,12406,2021,"NOV",16,"Gold"
271513839,1620855,57908,2021,"NOV",16,"Gold"
322200734,1869734,29176,2021,"NOV",16,"Gold"
313388108,2535484,34238,2021,"NOV",16,"Silver"
187061812,2597589,93379,2021,"NOV",16,"Bronze"
273824341,3003832,12229,2021,"NOV",16,"Gold"
211717818,3218294,24581,2021,"NOV",16,"Bronze"
201258919,1605833,78526,2021,"NOV",17,"Gold"
281074242,1670256,36241,2021,"NOV",17,"Gold"
121190426,1760441,54834,2021,"NOV",17,"Gold"
319940011,1889864,17900,2021,"NOV",17,"Silver"
260763509,2539365,26007,2021,"NOV",17,"Silver"
199493750,3091364,68717,2021,"NOV",17,"Gold"
137957780,3283962,76474,2021,"NOV",17,"Silver"
148880800,3331250,79556,2021,"NOV",17,"Silver"
344867895,3760578,10747,2021,"NOV",17,"Gold"
316827513,3771572,75328,2021,"NOV",17,"Bronze"
139073640,3932559,77776,2021,"NOV",17,"Silver"
316900936,1041150,92416,2021,"NOV",18,"Gold"
201590644,1057531,84733,2021,"NOV",18,"Bronze"
100629218,1386885,95819,2021,"NOV",18,"Bronze"
268576785,1496242,49018,2021,"NOV",18,"Gold"
154360031,1503612,94985,2021,"NOV",18,"Bronze"
258659359,1634766,74566,2021,"NOV",18,"Bronze"
327467239,1641785,91251,2021,"NOV",18,"Silver"
138551570,1887503,85526,2021,"NOV",18,"Silver"
124496310,2187365,44876,2021,"NOV",18,"Silver"
328158183,2310089,21347,2021,"NOV",18,"Gold"
166899436,2453887,59583,2021,"NOV",18,"Bronze"
344765673,2624072,98145,2021,"NOV",18,"Gold"
348067269,2816978,21521,2021,"NOV",18,"Gold"
125118487,2836767,23518,2021,"NOV",18,"Bronze"
151037700,2928294,76225,2021,"NOV",18,"Gold"
237932051,3492141,67992,2021,"NOV",18,"Bronze"
244848912,3971675,42662,2021,"NOV",18,"Gold"
248284870,3981242,74143,2021,"NOV",18,"Gold"
262606961,3986925,10964,2021,"NOV",18,"Silver"
166399843,1013845,92632,2021,"NOV",19,"Silver"
311142293,1022080,99804,2021,"NOV",19,"Bronze"
272904790,1412079,40464,2021,"NOV",19,"Silver"
201653973,1558208,28567,2021,"NOV",19,"Silver"
101915710,1933451,64124,2021,"NOV",19,"Gold"
117053820,2433647,65747,2021,"NOV",19,"Bronze"
338517236,2689065,70119,2021,"NOV",19,"Gold"
157163533,2758559,79487,2021,"NOV",19,"Bronze"
299102223,2911537,47178,2021,"NOV",19,"Gold"
197607373,3882598,10111,2021,"NOV",19,"Bronze"
111687980,3903675,72761,2021,"NOV",19,"Gold"
148060318,1515342,16998,2021,"NOV",20,"Silver"
347510695,1689108,41665,2021,"NOV",20,"Gold"
348119032,1987502,44247,2021,"NOV",20,"Gold"
205518701,2007195,65130,2021,"NOV",20,"Silver"
143209368,2052574,89122,2021,"NOV",20,"Gold"
267170961,2081339,48858,2021,"NOV",20,"Bronze"
282392923,2338504,18956,2021,"NOV",20,"Silver"
317024480,2839161,20090,2021,"NOV",20,"Bronze"
147606510,2869514,84845,2021,"NOV",20,"Bronze"
194305925,2965923,92767,2021,"NOV",20,"Bronze"
284973123,3006416,93113,2021,"NOV",20,"Silver"
203436263,3080421,57555,2021,"NOV",20,"Silver"
139716788,3817020,15034,2021,"NOV",20,"Bronze"
119070183,3830334,80326,2021,"NOV",20,"Bronze"
106150085,3850617,83671,2021,"NOV",20,"Bronze"
250534014,1275849,92660,2021,"NOV",21,"Silver"
214567440,1303096,87317,2021,"NOV",21,"Silver"
308123706,1380317,69927,2021,"NOV",21,"Gold"
169473581,1423430,83255,2021,"NOV",21,"Gold"
263960751,1492306,33094,2021,"NOV",21,"Bronze"
301660879,1705100,17578,2021,"NOV",21,"Gold"
280763029,1806158,51491,2021,"NOV",21,"Silver"
215765606,1819783,46830,2021,"NOV",21,"Silver"
339849090,1883333,23931,2021,"NOV",21,"Gold"
327309971,2137519,81555,2021,"NOV",21,"Gold"
131820048,2914055,57891,2021,"NOV",21,"Silver"
324795843,2932137,43083,2021,"NOV",21,"Bronze"
304744494,3073969,25895,2021,"NOV",21,"Gold"
240741178,3280312,99165,2021,"NOV",21,"Bronze"
246162534,3553078,69494,2021,"NOV",21,"Gold"
104924461,3691176,83493,2021,"NOV",21,"Gold"
167766800,1170967,80055,2021,"NOV",22,"Bronze"
172084582,1476925,61749,2021,"NOV",22,"Bronze"
159869288,1510343,72370,2021,"NOV",22,"Bronze"
220477161,1849235,38642,2021,"NOV",22,"Gold"
347275968,2272603,73963,2021,"NOV",22,"Bronze"
211819465,2936690,94223,2021,"NOV",22,"Gold"
213223514,1226864,13765,2021,"NOV",23,"Silver"
286359430,1273205,22228,2021,"NOV",23,"Silver"
278558682,1280707,52308,2021,"NOV",23,"Bronze"
162012026,1387586,91905,2021,"NOV",23,"Bronze"
145798941,1742762,23468,2021,"NOV",23,"Bronze"
280824316,1842476,24415,2021,"NOV",23,"Silver"
137021711,2147146,37089,2021,"NOV",23,"Silver"
267802997,2467480,30447,2021,"NOV",23,"Gold"
203297329,2549286,52365,2021,"NOV",23,"Gold"
269935682,2617480,69923,2021,"NOV",23,"Bronze"
206698504,2821561,64217,2021,"NOV",23,"Gold"
205292173,3255503,42992,2021,"NOV",23,"Bronze"
261246927,3406801,47005,2021,"NOV",23,"Silver"
291930556,3631010,23465,2021,"NOV",23,"Bronze"
109641268,3899421,34350,2021,"NOV",23,"Gold"
213574892,3959163,38038,2021,"NOV",23,"Gold"
297790960,3999233,55963,2021,"NOV",23,"Bronze"
174427261,1105996,97962,2021,"NOV",24,"Silver"
298100512,1408041,80074,2021,"NOV",24,"Bronze"
221222556,1486171,90824,2021,"NOV",24,"Bronze"
262841713,1508414,91978,2021,"NOV",24,"Gold"
110379909,1681104,71819,2021,"NOV",24,"Bronze"
295957649,1756702,74577,2021,"NOV",24,"Silver"
113194511,1795726,84798,2021,"NOV",24,"Silver"
276257719,2059716,79755,2021,"NOV",24,"Silver"
270187839,2497895,64423,2021,"NOV",24,"Bronze"
157983633,2578769,74040,2021,"NOV",24,"Gold"
166923150,2629226,99612,2021,"NOV",24,"Bronze"
161543814,2747410,32632,2021,"NOV",24,"Bronze"
135805804,2916465,62037,2021,"NOV",24,"Silver"
223668686,3369677,99410,2021,"NOV",24,"Gold"
316517196,3501805,13861,2021,"NOV",24,"Silver"
166647010,3834372,64584,2021,"NOV",24,"Silver"
264356898,1070612,41877,2021,"NOV",25,"Gold"
300849897,1196882,12927,2021,"NOV",25,"Silver"
106355092,1328822,52357,2021,"NOV",25,"Silver"
286722065,1380318,12074,2021,"NOV",25,"Silver"
153682941,1677681,82359,2021,"NOV",25,"Gold"
244044126,1864319,39590,2021,"NOV",25,"Gold"
276512433,1924122,46736,2021,"NOV",25,"Gold"
264775467,1940376,13622,2021,"NOV",25,"Silver"
307694700,1992443,20641,2021,"NOV",25,"Bronze"
327145289,2273171,47562,2021,"NOV",25,"Silver"
328088548,2365113,87197,2021,"NOV",25,"Silver"
261810491,2598637,81230,2021,"NOV",25,"Gold"
263269841,2896349,88915,2021,"NOV",25,"Bronze"
183362131,2957359,50759,2021,"NOV",25,"Silver"
319940535,3026218,57834,2021,"NOV",25,"Silver"
198781915,3038537,61435,2021,"NOV",25,"Gold"
140902055,3502649,89331,2021,"NOV",25,"Gold"
298866938,3852091,11397,2021,"NOV",25,"Silver"
192795608,1410071,92228,2021,"NOV",26,"Gold"
216085387,1498721,36827,2021,"NOV",26,"Bronze"
169746278,1828742,93426,2021,"NOV",26,"Bronze"
322631765,1980548,10983,2021,"NOV",26,"Bronze"
201075774,1989046,12720,2021,"NOV",26,"Silver"
209093167,2018408,36454,2021,"NOV",26,"Silver"
273981225,2248700,46792,2021,"NOV",26,"Silver"
154303445,2717636,62583,2021,"NOV",26,"Bronze"
330819897,2722379,20789,2021,"NOV",26,"Gold"
132937869,2739076,47238,2021,"NOV",26,"Bronze"
317530252,3328554,58257,2021,"NOV",26,"Bronze"
142906694,3650454,51912,2021,"NOV",26,"Gold"
142141891,3714906,36924,2021,"NOV",26,"Bronze"
205123192,3819993,39648,2021,"NOV",26,"Bronze"
332189106,3936165,61666,2021,"NOV",26,"Gold"
333817580,1221352,46308,2021,"NOV",27,"Gold"
345607796,1664474,43220,2021,"NOV",27,"Silver"
195599718,1667612,74060,2021,"NOV",27,"Bronze"
238438168,1721653,86820,2021,"NOV",27,"Bronze"
261754833,2166262,85272,2021,"NOV",27,"Silver"
146334939,2302039,53233,2021,"NOV",27,"Bronze"
316704561,2558188,38017,2021,"NOV",27,"Bronze"
109894433,2649636,73277,2021,"NOV",27,"Silver"
291211957,2752023,51767,2021,"NOV",27,"Gold"
120884292,2880539,82865,2021,"NOV",27,"Bronze"
347248295,2952249,46096,2021,"NOV",27,"Gold"
132104874,3003854,78484,2021,"NOV",27,"Gold"
204863216,3471300,36999,2021,"NOV",27,"Silver"
241036879,3702570,56345,2021,"NOV",27,"Silver"
215153571,3897930,87052,2021,"NOV",27,"Silver"
232120212,1137517,50643,2021,"NOV",28,"Bronze"
333911130,1245289,21605,2021,"NOV",28,"Bronze"
204474981,1333408,48647,2021,"NOV",28,"Silver"
192652394,2259073,64267,2021,"NOV",28,"Gold"
257871985,2626832,46072,2021,"NOV",28,"Bronze"
305864685,2675169,21743,2021,"NOV",28,"Gold"
342322646,2784845,50376,2021,"NOV",28,"Bronze"
294355273,2807592,92819,2021,"NOV",28,"Silver"
299836827,2888900,56078,2021,"NOV",28,"Gold"
122750112,2962443,34274,2021,"NOV",28,"Bronze"
131771242,3029884,27928,2021,"NOV",28,"Gold"
211113410,3359802,89434,2021,"NOV",28,"Bronze"
234504764,3394471,79255,2021,"NOV",28,"Bronze"
162481394,3601322,94480,2021,"NOV",28,"Bronze"
295926853,1073974,89019,2021,"NOV",29,"Silver"
256153691,1229863,82996,2021,"NOV",29,"Bronze"
146081796,1478350,89685,2021,"NOV",29,"Gold"
224482612,1810546,19848,2021,"NOV",29,"Gold"
216935907,1884538,92068,2021,"NOV",29,"Silver"
193842511,2453363,65495,2021,"NOV",29,"Silver"
259266530,2593982,12486,2021,"NOV",29,"Gold"
205308639,3035763,97787,2021,"NOV",29,"Silver"
285056044,3253329,65763,2021,"NOV",29,"Bronze"
122537010,3595673,27206,2021,"NOV",29,"Silver"
276263532,1052376,61049,2021,"NOV",30,"Bronze"
144324147,1064253,80440,2021,"NOV",30,"Gold"
122168810,1304462,15142,2021,"NOV",30,"Gold"
204238600,1323311,29721,2021,"NOV",30,"Bronze"
251107552,1631311,25708,2021,"NOV",30,"Bronze"
111622027,1827469,96145,2021,"NOV",30,"Silver"
160026911,2262429,66409,2021,"NOV",30,"Gold"
162104179,2529126,93461,2021,"NOV",30,"Silver"
245653081,2560882,76800,2021,"NOV",30,"Silver"
214450581,2632974,43489,2021,"NOV",30,"Gold"
164383847,3088575,98569,2021,"NOV",30,"Silver"
114387474,3112993,79190,2021,"NOV",30,"Silver"
200213386,1577904,96914,2021,"DEC",1,"Bronze"
183564598,1586752,80295,2021,"DEC",1,"Gold"
294911835,1977463,42917,2021,"DEC",1,"Silver"
187799205,2133822,14333,2021,"DEC",1,"Silver"
258837165,2699898,78338,2021,"DEC",1,"Bronze"
271581901,3271138,67925,2021,"DEC",1,"Silver"
196012131,3498588,17592,2021,"DEC",1,"Gold"
155373654,3734958,21280,2021,"DEC",1,"Bronze"
261269798,3963258,12002,2021,"DEC",1,"Bronze"
230906525,1000143,70026,2021,"DEC",2,"Silver"
200803501,1068079,68664,2021,"DEC",2,"Silver"
223118316,1134476,62748,2021,"DEC",2,"Silver"
146021621,1398943,36364,2021,"DEC",2,"Bronze"
304874033,1922490,14606,2021,"DEC",2,"Bronze"
150201266,1978863,41215,2021,"DEC",2,"Bronze"
133855267,2149059,27084,2021,"DEC",2,"Silver"
337210368,2279598,19370,2021,"DEC",2,"Bronze"
307182107,2281995,16938,2021,"DEC",2,"Gold"
284736313,2784260,53943,2021,"DEC",2,"Bronze"
186684365,2978862,61030,2021,"DEC",2,"Bronze"
251009043,3176200,87129,2021,"DEC",2,"Gold"
213184043,3278369,50227,2021,"DEC",2,"Bronze"
219511094,3744325,32691,2021,"DEC",2,"Bronze"
284760228,3861707,72978,2021,"DEC",2,"Gold"
313555616,1102170,77924,2021,"DEC",3,"Gold"
231554024,1320856,98834,2021,"DEC",3,"Gold"
104663426,1507851,32182,2021,"DEC",3,"Gold"
303342336,1631567,17310,2021,"DEC",3,"Silver"
213693309,1873056,33172,2021,"DEC",3,"Silver"
157966302,2242956,86067,2021,"DEC",3,"Silver"
163595089,2494305,21272,2021,"DEC",3,"Gold"
168255029,2611280,85020,2021,"DEC",3,"Gold"
298292693,2668341,95886,2021,"DEC",3,"Gold"
185219713,2898048,46243,2021,"DEC",3,"Silver"
228127444,3021603,99608,2021,"DEC",3,"Bronze"
104382217,3068051,48475,2021,"DEC",3,"Bronze"
261859180,3299000,77090,2021,"DEC",3,"Silver"
270913011,3402077,42372,2021,"DEC",3,"Silver"
102341099,3607556,93866,2021,"DEC",3,"Bronze"
132341535,1045874,77415,2021,"DEC",4,"Silver"
169598357,1233275,91003,2021,"DEC",4,"Silver"
302740647,1387464,46259,2021,"DEC",4,"Silver"
220725758,1602575,91498,2021,"DEC",4,"Gold"
104984559,1933318,25689,2021,"DEC",4,"Silver"
275869754,1965568,29564,2021,"DEC",4,"Gold"
348606843,2270087,48775,2021,"DEC",4,"Bronze"
123288388,2299090,18342,2021,"DEC",4,"Silver"
248374196,2442521,11091,2021,"DEC",4,"Silver"
273439249,2528567,65649,2021,"DEC",4,"Gold"
309968103,3160707,59171,2021,"DEC",4,"Silver"
278080062,3382571,41099,2021,"DEC",4,"Bronze"
215684270,3810388,16991,2021,"DEC",4,"Silver"
231662896,3921088,26293,2021,"DEC",4,"Bronze"
276502138,1599306,70676,2021,"DEC",5,"Gold"
280359698,1647541,32191,2021,"DEC",5,"Gold"
342300644,1738192,72632,2021,"DEC",5,"Silver"
270861077,2038807,35211,2021,"DEC",5,"Gold"
127326501,2062562,54961,2021,"DEC",5,"Bronze"
171411383,2461166,45751,2021,"DEC",5,"Gold"
139087211,3013780,93224,2021,"DEC",5,"Silver"
203288016,3073285,87466,2021,"DEC",5,"Gold"
285148402,3892740,31774,2021,"DEC",5,"Bronze"
244767250,3939897,97736,2021,"DEC",5,"Gold"
178501875,1051005,41348,2021,"DEC",6,"Bronze"
138285157,1402875,62943,2021,"DEC",6,"Bronze"
256562287,1422650,66362,2021,"DEC",6,"Bronze"
314292147,1976860,82041,2021,"DEC",6,"Gold"
143236323,2037148,73516,2021,"DEC",6,"Bronze"
226312720,2249082,55863,2021,"DEC",6,"Bronze"
342242203,2380680,11167,2021,"DEC",6,"Silver"
337343497,2513274,89824,2021,"DEC",6,"Silver"
334670636,2534580,50056,2021,"DEC",6,"Bronze"
113607058,2662147,76534,2021,"DEC",6,"Gold"
165572777,2843299,66231,2021,"DEC",6,"Bronze"
164645120,2892290,15848,2021,"DEC",6,"Gold"
244038571,3308156,96600,2021,"DEC",6,"Silver"
275161086,3317893,63703,2021,"DEC",6,"Bronze"
276338341,3437015,94250,2021,"DEC",6,"Silver"
114232343,3943099,83846,2021,"DEC",6,"Silver"
170211758,1040598,76059,2021,"DEC",7,"Silver"
139710782,1255315,93514,2021,"DEC",7,"Silver"
238731808,1469017,93136,2021,"DEC",7,"Gold"
177708596,2419589,81943,2021,"DEC",7,"Gold"
283393829,2518202,29501,2021,"DEC",7,"Gold"
113441429,2715719,21053,2021,"DEC",7,"Silver"
167587835,2817998,44654,2021,"DEC",7,"Silver"
296879298,3030298,90171,2021,"DEC",7,"Gold"
252034267,3281699,67016,2021,"DEC",7,"Silver"
217382086,3469088,85043,2021,"DEC",7,"Silver"
141958957,3766132,25891,2021,"DEC",7,"Bronze"
321283604,1034867,24756,2021,"DEC",8,"Silver"
145132149,1759782,23015,2021,"DEC",8,"Gold"
174868079,2250009,24975,2021,"DEC",8,"Bronze"
344739795,2563453,58243,2021,"DEC",8,"Bronze"
340877498,2717162,95899,2021,"DEC",8,"Bronze"
105596365,2806489,56844,2021,"DEC",8,"Silver"
215066653,3002856,76018,2021,"DEC",8,"Bronze"
150424841,3237904,82038,2021,"DEC",8,"Silver"
165399593,3282568,85178,2021,"DEC",8,"Gold"
226467105,3321449,71465,2021,"DEC",8,"Gold"
121134064,3362670,29132,2021,"DEC",8,"Gold"
276257365,3852019,57511,2021,"DEC",8,"Gold"
139558809,1145095,61828,2021,"DEC",9,"Bronze"
146376284,1238715,67547,2021,"DEC",9,"Silver"
132823737,1331262,34086,2021,"DEC",9,"Bronze"
140172625,1335538,68024,2021,"DEC",9,"Silver"
341086707,1951717,44019,2021,"DEC",9,"Gold"
222591137,2021261,67470,2021,"DEC",9,"Bronze"
207541857,2402974,20325,2021,"DEC",9,"Bronze"
122213579,2599165,75198,2021,"DEC",9,"Gold"
338026148,3152266,35227,2021,"DEC",9,"Silver"
343663168,3244042,35240,2021,"DEC",9,"Gold"
273175220,1147843,32882,2021,"DEC",10,"Gold"
314606468,2022077,31619,2021,"DEC",10,"Gold"
140777786,2224098,71902,2021,"DEC",10,"Bronze"
274373662,2331275,65652,2021,"DEC",10,"Bronze"
279032270,2362988,95429,2021,"DEC",10,"Silver"
340086478,2455861,12986,2021,"DEC",10,"Bronze"
255937736,2835734,34331,2021,"DEC",10,"Gold"
293901927,3052873,35163,2021,"DEC",10,"Gold"
112314506,3213054,79525,2021,"DEC",10,"Gold"
257620650,3255426,36100,2021,"DEC",10,"Gold"
282723356,3317072,88403,2021,"DEC",10,"Silver"
134697721,3527748,62511,2021,"DEC",10,"Gold"
153640603,3664465,29257,2021,"DEC",10,"Gold"
274363104,3846032,50018,2021,"DEC",10,"Bronze"
328264246,1097955,62412,2021,"DEC",11,"Silver"
128473989,1271741,86829,2021,"DEC",11,"Silver"
324135963,2083384,84294,2021,"DEC",11,"Bronze"
100815618,2252825,51774,2021,"DEC",11,"Bronze"
245946262,2334525,18927,2021,"DEC",11,"Silver"
209260619,2377409,15689,2021,"DEC",11,"Silver"
167741552,2606712,59615,2021,"DEC",11,"Silver"
346127900,2802571,64758,2021,"DEC",11,"Bronze"
107602726,2896417,48821,2021,"DEC",11,"Gold"
285893392,3584633,78091,2021,"DEC",11,"Gold"
139916738,3609616,34703,2021,"DEC",11,"Gold"
315288181,3881421,67143,2021,"DEC",11,"Silver"
164429611,3974433,53974,2021,"DEC",11,"Bronze"
194548218,1052274,63600,2021,"DEC",12,"Silver"
278156558,1387934,91058,2021,"DEC",12,"Bronze"
221269767,1821699,79672,2021,"DEC",12,"Silver"
114975507,2000380,80036,2021,"DEC",12,"Gold"
346112438,2510896,89134,2021,"DEC",12,"Gold"
132985208,2665310,27401,2021,"DEC",12,"Bronze"
227021244,2688274,84155,2021,"DEC",12,"Silver"
167762094,2750615,64015,2021,"DEC",12,"Gold"
226072266,2799623,53654,2021,"DEC",12,"Silver"
295615354,2837555,72138,2021,"DEC",12,"Silver"
317544492,2874591,83879,2021,"DEC",12,"Gold"
298116157,2947422,12918,2021,"DEC",12,"Bronze"
163480499,3000804,41037,2021,"DEC",12,"Gold"
287762021,3555360,67781,2021,"DEC",12,"Bronze"
300044922,3855444,71673,2021,"DEC",12,"Bronze"
164554707,3871046,98093,2021,"DEC",12,"Gold"
258908076,3987586,65345,2021,"DEC",12,"Gold"
139161116,1038579,44820,2021,"DEC",13,"Bronze"
168301993,1270405,25199,2021,"DEC",13,"Silver"
198462793,1446122,89579,2021,"DEC",13,"Bronze"
274925522,1548613,17778,2021,"DEC",13,"Silver"
338299312,1977922,53518,2021,"DEC",13,"Bronze"
243045744,2376168,80138,2021,"DEC",13,"Bronze"
211709008,2620853,25927,2021,"DEC",13,"Gold"
264489810,2736648,24754,2021,"DEC",13,"Gold"
188964024,2743853,25748,2021,"DEC",13,"Gold"
154306444,2848827,47587,2021,"DEC",13,"Silver"
188441746,2862621,21174,2021,"DEC",13,"Silver"
147284184,3449954,72120,2021,"DEC",13,"Gold"
346787223,3834108,70379,2021,"DEC",13,"Silver"
113433396,3838293,72963,2021,"DEC",13,"Silver"
283581186,3916341,21728,2021,"DEC",13,"Silver"
227905395,3938008,72802,2021,"DEC",13,"Gold"
166550778,1006292,42141,2021,"DEC",14,"Silver"
131586108,1098706,18935,2021,"DEC",14,"Silver"
118891101,1505670,27693,2021,"DEC",14,"Gold"
219306846,1592049,83047,2021,"DEC",14,"Silver"
253016253,1650891,91026,2021,"DEC",14,"Gold"
288710383,2035387,66195,2021,"DEC",14,"Silver"
219497647,2054365,40134,2021,"DEC",14,"Bronze"
118252294,2205048,68063,2021,"DEC",14,"Silver"
332622773,2754470,40806,2021,"DEC",14,"Gold"
310787301,3030575,97769,2021,"DEC",14,"Silver"
274811962,3111347,87884,2021,"DEC",14,"Silver"
249148581,3347343,76206,2021,"DEC",14,"Bronze"
182769529,3450109,17083,2021,"DEC",14,"Gold"
264352766,3534261,98629,2021,"DEC",14,"Silver"
288237204,3732149,27783,2021,"DEC",14,"Gold"
191401303,1018620,18183,2021,"DEC",15,"Gold"
260463238,1050061,72119,2021,"DEC",15,"Silver"
171515961,1118108,12192,2021,"DEC",15,"Gold"
256590307,1602666,53226,2021,"DEC",15,"Bronze"
115000151,1756277,95124,2021,"DEC",15,"Silver"
184717287,2291417,76013,2021,"DEC",15,"Bronze"
130252472,2401175,19204,2021,"DEC",15,"Gold"
215792557,2495164,99957,2021,"DEC",15,"Gold"
193369743,2809044,57838,2021,"DEC",15,"Silver"
176666738,3609574,21719,2021,"DEC",15,"Silver"
116796205,3745245,51267,2021,"DEC",15,"Gold"
349386456,3767291,44473,2021,"DEC",15,"Bronze"
270951034,3791256,81968,2021,"DEC",15,"Gold"
176139554,3803476,11216,2021,"DEC",15,"Bronze"
134282522,3865337,69179,2021,"DEC",15,"Silver"
277174035,1878784,50341,2021,"DEC",16,"Gold"
248760734,2078257,41712,2021,"DEC",16,"Silver"
333063955,2177209,28296,2021,"DEC",16,"Silver"
223597813,2528875,30205,2021,"DEC",16,"Gold"
283396812,2554388,67123,2021,"DEC",16,"Gold"
312887191,3469850,35233,2021,"DEC",16,"Bronze"
275129050,3847762,92693,2021,"DEC",16,"Gold"
295157818,1066941,91136,2021,"DEC",17,"Gold"
246874662,1067202,74052,2021,"DEC",17,"Bronze"
271025321,2203648,25919,2021,"DEC",17,"Gold"
219950334,2351501,14390,2021,"DEC",17,"Silver"
119336434,2418711,37815,2021,"DEC",17,"Silver"
204462464,2502452,81868,2021,"DEC",17,"Gold"
217831499,2510334,81955,2021,"DEC",17,"Gold"
341922335,2544669,62283,2021,"DEC",17,"Gold"
205342459,2613152,70540,2021,"DEC",17,"Gold"
198995300,2861010,88129,2021,"DEC",17,"Silver"
181999463,2901576,75322,2021,"DEC",17,"Silver"
163794223,1222291,45899,2021,"DEC",18,"Gold"
349201504,1356736,41633,2021,"DEC",18,"Gold"
200775982,1474403,57677,2021,"DEC",18,"Gold"
303883502,1576021,92787,2021,"DEC",18,"Gold"
278790815,1679552,54697,2021,"DEC",18,"Bronze"
179379448,1732578,88360,2021,"DEC",18,"Silver"
227021150,1892547,56507,2021,"DEC",18,"Bronze"
317490861,2173560,19249,2021,"DEC",18,"Bronze"
228310322,2576815,68713,2021,"DEC",18,"Bronze"
326383336,2645149,42902,2021,"DEC",18,"Silver"
182490910,2787742,92581,2021,"DEC",18,"Bronze"
264529483,2991715,64207,2021,"DEC",18,"Silver"
160855399,3620422,94078,2021,"DEC",18,"Bronze"
159481812,1247716,10230,2021,"DEC",19,"Bronze"
244928155,1417464,62744,2021,"DEC",19,"Gold"
320157263,1586140,85103,2021,"DEC",19,"Silver"
146223155,1677507,45559,2021,"DEC",19,"Gold"
147409378,2467659,28708,2021,"DEC",19,"Silver"
263049565,2649856,42105,2021,"DEC",19,"Bronze"
287033516,2820854,40753,2021,"DEC",19,"Gold"
142361964,3230177,28061,2021,"DEC",19,"Bronze"
268459839,3703134,51847,2021,"DEC",19,"Bronze"
330480976,3830435,98687,2021,"DEC",19,"Bronze"
294504887,1504496,19745,2021,"DEC",20,"Gold"
212040056,1544206,20816,2021,"DEC",20,"Gold"
223926452,1575190,83579,2021,"DEC",20,"Silver"
195585700,1885844,58585,2021,"DEC",20,"Silver"
245842006,3018758,84635,2021,"DEC",20,"Bronze"
261191406,3147884,10076,2021,"DEC",20,"Gold"
317303146,3929421,13323,2021,"DEC",20,"Bronze"
336169745,1557352,86756,2021,"DEC",21,"Silver"
335812711,1673169,60675,2021,"DEC",21,"Gold"
132583309,1715861,70394,2021,"DEC",21,"Bronze"
164391003,1751246,30446,2021,"DEC",21,"Gold"
278690715,1850080,29544,2021,"DEC",21,"Silver"
244535660,1944918,57012,2021,"DEC",21,"Silver"
171605374,2004097,23624,2021,"DEC",21,"Bronze"
192511653,2015301,57190,2021,"DEC",21,"Gold"
166763624,2206433,89005,2021,"DEC",21,"Silver"
341137868,2485401,94113,2021,"DEC",21,"Silver"
314348300,2711196,50761,2021,"DEC",21,"Silver"
266678773,2916900,75352,2021,"DEC",21,"Gold"
239142121,3023940,77900,2021,"DEC",21,"Silver"
131534077,3105961,24040,2021,"DEC",21,"Bronze"
194669426,3327283,44832,2021,"DEC",21,"Silver"
147226680,3396627,74629,2021,"DEC",21,"Gold"
101268451,3914042,53573,2021,"DEC",21,"Silver"
102248092,1094519,45854,2021,"DEC",22,"Silver"
132751052,1316239,12135,2021,"DEC",22,"Gold"
349412640,1486108,21097,2021,"DEC",22,"Silver"
193480966,1749362,87811,2021,"DEC",22,"Silver"
313177608,1930505,97180,2021,"DEC",22,"Silver"
142144047,2114676,97286,2021,"DEC",22,"Silver"
137397009,2126184,72819,2021,"DEC",22,"Bronze"
127392314,2524633,31459,2021,"DEC",22,"Gold"
158845290,2559210,61613,2021,"DEC",22,"Silver"
113766035,2800440,10844,2021,"DEC",22,"Silver"
244659787,3191811,43657,2021,"DEC",22,"Gold"
315431031,3284191,63331,2021,"DEC",22,"Gold"
237700694,3773845,63508,2021,"DEC",22,"Silver"
128766835,3797216,44777,2021,"DEC",22,"Silver"
202391820,3800627,59767,2021,"DEC",22,"Bronze"
315023591,1050830,96656,2021,"DEC",23,"Silver"
123234194,1664931,53588,2021,"DEC",23,"Silver"
100281606,2546028,49568,2021,"DEC",23,"Gold"
285608650,2750096,88532,2021,"DEC",23,"Silver"
205351037,2986074,39539,2021,"DEC",23,"Silver"
250840495,3243012,63307,2021,"DEC",23,"Bronze"
246768639,3663105,91546,2021,"DEC",23,"Silver"
161040957,1077263,70347,2021,"DEC",24,"Bronze"
