"customer_num","renewed","zip_code","purchase_month"
2895624,1,46556,"MAY"
2784342,1,46594,"NOV"
2945281,0,46606,"JAN"
2213479,1,46618,"JAN"
1816996,1,46660,"JAN"
1447720,1,46662,"SEP"
1397429,1,46663,"APR"
1924122,1,46736,"NOV"
2687406,1,46758,"OCT"
2552021,1,46767,"JUL"
3548283,1,46775,"AUG"
3049243,1,46783,"NOV"
1438806,0,46786,"DEC"
3367482,1,46790,"FEB"
2248700,1,46792,"NOV"
2018879,1,46793,"MAY"
1124198,1,46794,"AUG"
2767983,1,46795,"OCT"
1819783,0,46830,"NOV"
3031661,1,46863,"APR"
2899389,1,46917,"JAN"
3953114,1,46920,"DEC"
3270955,1,46944,"APR"
2655782,1,46968,"JAN"
2300150,1,47001,"JAN"
3406801,1,47005,"NOV"
2309638,1,47009,"APR"
2245471,1,47041,"FEB"
3482844,1,47047,"SEP"
3652729,1,47062,"OCT"
1448730,1,47071,"MAY"
1883206,1,47078,"JUL"
3049511,0,47088,"APR"
3134580,1,47122,"JAN"
3172358,1,47151,"JUL"
2999552,1,47170,"OCT"
2911537,1,47178,"NOV"
2739076,1,47238,"NOV"
1691863,1,47264,"OCT"
2031365,1,47280,"APR"
2364287,1,47305,"JAN"
2437833,1,47316,"JAN"
1269678,1,47366,"OCT"
3043601,1,47380,"MAY"
3134098,0,47400,"FEB"
3566455,1,47445,"APR"
1022710,1,47466,"APR"
1845503,1,47560,"OCT"
2273171,1,47562,"NOV"
1879853,0,47563,"APR"
3108040,1,47583,"MAR"
2848827,0,47587,"DEC"
3102277,1,47604,"SEP"
2469034,1,47628,"FEB"
2153592,1,47687,"JUN"
2011483,1,47693,"NOV"
2165427,0,47696,"APR"
3791627,1,47729,"JUL"
3661994,1,47742,"MAY"
1398555,1,47748,"AUG"
1624800,0,47767,"MAR"
2543835,0,47770,"SEP"
1289674,1,47832,"AUG"
3104113,1,47842,"JUL"
2644310,1,47847,"JUL"
2496483,1,47853,"OCT"
3494642,1,47898,"FEB"
3242875,1,47908,"FEB"
2137838,1,47924,"FEB"
3442231,0,47981,"MAR"
1755761,1,47990,"MAY"
1615760,1,48032,"FEB"
1830249,1,48051,"MAY"
3033027,1,48093,"SEP"
2588589,1,48155,"SEP"
3817530,1,48182,"APR"
2940849,1,48195,"AUG"
2061500,1,48207,"JUN"
3506430,1,48210,"JAN"
1166124,1,48227,"APR"
3964849,1,48247,"OCT"
2146023,1,48249,"MAR"
3293508,1,48251,"SEP"
1342308,1,48254,"JUL"
1711267,1,48288,"JUN"
3678062,1,48291,"APR"
2493622,1,48313,"MAR"
1095722,1,48383,"FEB"
1884524,0,48418,"SEP"
1072990,1,48427,"FEB"
3870113,1,48450,"APR"
3879425,0,48463,"OCT"
3068051,1,48475,"DEC"
1110033,1,48506,"JUL"
3601507,0,48519,"MAR"
1768384,1,48554,"JUN"
3242731,1,48579,"FEB"
2112513,1,48612,"JUN"
1173514,1,48622,"JUN"
3445911,0,48628,"MAR"
1333408,1,48647,"NOV"
3175475,1,48659,"JAN"
2210190,1,48673,"MAY"
2115294,1,48674,"JUN"
2264749,1,48694,"JAN"
1830263,1,48721,"JUN"
2946860,1,48725,"FEB"
2270087,1,48775,"DEC"
1698607,1,48783,"AUG"
3303491,1,48801,"AUG"
2896417,1,48821,"DEC"
3968058,0,48830,"MAR"
2081339,1,48858,"NOV"
1254492,1,48861,"JUN"
2592330,1,48920,"OCT"
2796613,1,49006,"OCT"
1496242,1,49018,"NOV"
3113711,1,49020,"OCT"
1595118,1,49037,"JUN"
3310087,1,49077,"AUG"
1776695,1,49099,"AUG"
3671339,1,49118,"APR"
2901832,0,49125,"JAN"
1335318,1,49138,"APR"
3904030,1,49148,"AUG"
1006045,1,49154,"JUN"
3870213,1,49159,"FEB"
1072400,1,49165,"MAR"
2649997,1,49194,"OCT"
1000667,1,49207,"OCT"
1894104,0,49216,"APR"
2403698,1,49219,"MAY"
1132584,1,49249,"JUN"
2673866,1,49379,"JUN"
1373789,1,49393,"DEC"
1444627,1,49394,"APR"
1778842,1,49401,"MAR"
1346417,0,49420,"MAY"
2546472,1,49427,"APR"
1981983,1,49429,"SEP"
3390366,1,49464,"SEP"
2275130,1,49483,"NOV"
2963253,1,49515,"FEB"
2841188,1,49527,"JAN"
1763887,1,49556,"OCT"
2546028,1,49568,"DEC"
1845064,1,49587,"JUL"
3325032,1,49625,"SEP"
2208298,1,49628,"APR"
1923321,1,49645,"APR"
1274755,1,49658,"APR"
3698817,1,49710,"FEB"
3724211,1,49714,"JAN"
3035220,1,49724,"SEP"
1240027,0,49733,"NOV"
2185323,1,49770,"JUL"
2796451,1,49785,"APR"
1640072,1,49797,"OCT"
3324254,1,49808,"MAY"
1246370,1,49820,"JAN"
3141971,1,49859,"AUG"
3027617,1,49910,"JAN"
2357229,1,49957,"FEB"
2441964,1,49989,"SEP"
3475055,1,50004,"FEB"
2144321,1,50011,"OCT"
3846032,0,50018,"DEC"
2843879,1,50044,"DEC"
2534580,1,50056,"DEC"
2841847,1,50075,"JAN"
3655091,1,50079,"OCT"
3061742,1,50135,"MAY"
2834790,1,50139,"APR"
3159469,1,50146,"APR"
3280729,1,50162,"OCT"
2879456,1,50190,"SEP"
1044859,1,50209,"SEP"
2187854,1,50214,"MAY"
2188033,1,50217,"MAY"
3278369,1,50227,"DEC"
2520921,1,50234,"JAN"
1954220,1,50240,"AUG"
2480217,1,50261,"FEB"
1293689,1,50264,"OCT"
3394385,1,50288,"OCT"
1207729,1,50304,"JAN"
3836788,1,50306,"MAY"
3539145,1,50336,"JUL"
3272755,1,50339,"FEB"
1878784,1,50341,"DEC"
2784845,1,50376,"NOV"
1579977,1,50435,"SEP"
3361745,1,50511,"SEP"
1836385,1,50556,"JAN"
1361357,1,50564,"DEC"
3640806,1,50568,"AUG"
1696827,1,50597,"AUG"
2120077,1,50601,"JAN"
2996191,1,50610,"FEB"
2599462,1,50622,"JAN"
1137517,1,50643,"NOV"
2219784,1,50670,"JUL"
2188081,1,50687,"JAN"
2057277,1,50709,"MAY"
1016549,0,50714,"DEC"
2838071,1,50732,"JAN"
1152765,0,50752,"MAR"
2957359,0,50759,"NOV"
2711196,1,50761,"DEC"
2790085,0,50767,"NOV"
1208152,1,50814,"JUL"
1638471,1,50823,"APR"
2835720,1,50840,"SEP"
1609150,1,50845,"MAY"
2416492,1,50880,"JUN"
1222126,1,50884,"OCT"
3914601,1,50902,"APR"
3653786,1,50917,"OCT"
1451565,0,50925,"OCT"
2908574,1,50944,"AUG"
3809316,1,50966,"JUN"
2455692,1,50971,"JAN"
1111301,1,50980,"NOV"
1742333,1,51013,"FEB"
2519794,1,51033,"OCT"
1042613,1,51072,"APR"
2683721,1,51073,"SEP"
3277446,1,51105,"SEP"
2661694,1,51154,"AUG"
2274775,1,51155,"APR"
2182093,1,51167,"AUG"
1052766,1,51210,"OCT"
3177513,1,51219,"SEP"
3107139,1,51230,"JUL"
1966552,1,51246,"AUG"
3745245,1,51267,"DEC"
1075462,1,51283,"OCT"
1054630,0,51315,"NOV"
3166975,1,51375,"SEP"
3147715,1,51387,"JUN"
3304184,1,51430,"JUN"
3523436,1,51440,"FEB"
1435018,1,51467,"AUG"
1806158,1,51491,"NOV"
3357834,1,51496,"JAN"
3397336,1,51499,"AUG"
1653016,1,51513,"MAR"
2015638,0,51548,"DEC"
2954182,1,51554,"FEB"
2460607,1,51567,"FEB"
1643622,1,51598,"MAY"
3994043,1,51606,"JAN"
3275443,1,51611,"JAN"
2090365,1,51612,"MAY"
2436012,1,51616,"JUL"
2100199,1,51641,"AUG"
1842586,0,51657,"AUG"
2482849,1,51669,"FEB"
3256943,1,51675,"SEP"
3866676,1,51684,"SEP"
3917214,1,51694,"JAN"
1179645,1,51700,"AUG"
2488188,1,51729,"JAN"
3651468,1,51766,"APR"
2752023,1,51767,"NOV"
2252825,1,51774,"DEC"
3781847,1,51776,"MAY"
1090056,1,51845,"JUN"
3703134,1,51847,"DEC"
2185809,1,51872,"APR"
3007434,1,51900,"APR"
2480221,1,51907,"MAR"
2402029,1,51910,"JAN"
3650454,1,51912,"NOV"
3849445,1,51913,"SEP"
1914185,1,51994,"NOV"
1529358,1,52051,"SEP"
2005065,1,52053,"JAN"
1597452,1,52063,"JAN"
1071906,1,52076,"FEB"
1072715,0,52107,"MAR"
3743956,0,52141,"OCT"
1013637,0,52156,"NOV"
2135831,1,52197,"SEP"
1388786,1,52202,"APR"
3566675,1,52220,"OCT"
2849189,1,52246,"JAN"
1260537,0,52251,"MAR"
3094363,1,52256,"JAN"
3458768,1,52274,"JUN"
1280707,1,52308,"NOV"
1328822,1,52357,"NOV"
2549286,0,52365,"NOV"
2156884,1,52368,"NOV"
1988206,1,52415,"JUL"
2236730,1,52427,"SEP"
3058573,1,52447,"MAY"
2190802,1,52454,"OCT"
3664456,0,52464,"JUL"
2023998,1,52535,"MAY"
1081908,1,52545,"AUG"
2914611,1,52619,"APR"
2245140,1,52625,"AUG"
1510800,1,52626,"APR"
1138869,1,52628,"MAY"
1777917,1,52652,"MAR"
3652639,1,52653,"AUG"
1269420,1,52669,"SEP"
3762328,1,52746,"FEB"
2237420,1,52763,"AUG"
1209071,1,52793,"JUL"
2918474,1,52818,"JAN"
3991432,1,52878,"NOV"
2162776,1,52913,"MAY"
3678401,1,52927,"SEP"
1672831,1,52932,"FEB"
2663356,0,52948,"SEP"
2644510,1,53016,"OCT"
1514758,1,53061,"OCT"
2232330,1,53084,"JAN"
1500015,1,53121,"AUG"
2211859,1,53146,"APR"
2846451,1,53200,"APR"
2238448,1,53223,"MAY"
1602666,1,53226,"DEC"
1026806,1,53228,"AUG"
2302039,1,53233,"NOV"
2718225,1,53271,"JUL"
2354972,1,53273,"JUL"
2456155,1,53286,"FEB"
1446006,1,53365,"MAR"
3509119,1,53378,"APR"
2421108,1,53382,"OCT"
2220175,1,53387,"MAY"
1950474,1,53391,"OCT"
1124239,1,53394,"FEB"
3595445,0,53415,"DEC"
2107340,1,53417,"AUG"
2888482,1,53427,"APR"
2374362,1,53508,"JUN"
1977922,1,53518,"DEC"
1350112,1,53526,"JUL"
3865123,1,53528,"FEB"
3033657,1,53539,"JUL"
3914042,1,53573,"DEC"
1125323,1,53575,"FEB"
1664931,0,53588,"DEC"
3250298,1,53589,"AUG"
2278083,1,53623,"JUN"
3771091,1,53627,"NOV"
2799623,1,53654,"DEC"
2189300,1,53664,"JUN"
2806940,1,53673,"JUN"
2150932,0,53682,"AUG"
3411014,0,53688,"MAR"
2384228,1,53691,"FEB"
1095202,1,53719,"MAY"
2612874,1,53729,"JAN"
1991751,1,53762,"JUN"
1942673,1,53771,"SEP"
1368734,1,53803,"OCT"
2775599,1,53817,"SEP"
1853380,1,53834,"AUG"
1469152,1,53861,"JUL"
3526341,1,53912,"AUG"
3262694,1,53925,"MAY"
1060067,1,53935,"OCT"
2784260,1,53943,"DEC"
3846175,1,53966,"APR"
3974433,1,53974,"DEC"
3181539,1,53996,"JUN"
3418012,0,54041,"SEP"
2730560,1,54074,"JUN"
1043726,1,54101,"AUG"
1331796,1,54163,"JAN"
2996500,1,54168,"FEB"
1752391,1,54183,"FEB"
1448014,1,54192,"JAN"
2694987,1,54195,"NOV"
1204259,0,54209,"JAN"
1826627,1,54299,"JUN"
2048043,1,54309,"SEP"
2959417,1,54312,"JUN"
1649366,1,54360,"MAY"
1287190,1,54384,"MAR"
2242562,1,54387,"JUL"
2687845,1,54394,"JAN"
2151303,1,54403,"JAN"
3353785,1,54420,"MAY"
1743181,1,54423,"AUG"
1811080,1,54429,"JUL"
1257242,1,54431,"MAY"
2731862,1,54527,"APR"
2298436,1,54531,"MAY"
1455738,1,54539,"JAN"
2002268,0,54541,"DEC"
1025023,1,54565,"JAN"
1134463,1,54574,"APR"
1954786,1,54597,"AUG"
3338328,1,54627,"FEB"
1619273,0,54632,"APR"
2943442,1,54646,"JUN"
3696367,1,54671,"JUN"
1679552,1,54697,"DEC"
3150872,0,54713,"DEC"
3025054,0,54720,"MAR"
1100411,1,54725,"OCT"
3370784,1,54744,"AUG"
2607331,1,54788,"JUL"
2871188,1,54790,"MAY"
2018240,1,54797,"JAN"
2162876,1,54807,"SEP"
2406328,1,54816,"JUN"
1279275,1,54819,"JUL"
1760441,1,54834,"NOV"
1889082,0,54837,"AUG"
3642402,1,54895,"JUL"
2808085,1,54916,"JAN"
2114671,1,54928,"APR"
3132316,1,54940,"AUG"
1030085,1,54941,"MAR"
3386503,1,54943,"JUN"
2062562,1,54961,"DEC"
1386894,1,55002,"JUL"
2195464,1,55009,"FEB"
3859038,1,55012,"SEP"
2099446,0,55029,"JUL"
2416687,1,55033,"JUL"
1693813,0,55067,"MAR"
3188821,1,55083,"MAY"
2338990,1,55094,"DEC"
2991743,1,55115,"JUN"
3438973,1,55119,"JUN"
1154288,1,55200,"APR"
3007237,1,55233,"MAY"
3336551,0,55276,"NOV"
1759236,0,55319,"OCT"
2473838,0,55335,"NOV"
3547826,1,55339,"FEB"
1823127,1,55374,"MAY"
1264803,0,55394,"AUG"
3110113,1,55424,"JUL"
3492672,1,55439,"JUL"
1760192,1,55443,"JAN"
3678013,0,55444,"MAR"
2178616,0,55449,"MAY"
2480299,1,55461,"JUL"
1308909,1,55481,"MAR"
3291201,1,55501,"AUG"
2791180,1,55520,"MAY"
1140173,1,55581,"FEB"
3144119,1,55667,"MAR"
2556627,1,55676,"JAN"
1376059,1,55686,"SEP"
2274825,1,55730,"JUL"
3983301,1,55747,"FEB"
1164565,1,55782,"JUL"
1086778,1,55789,"SEP"
1902943,1,55818,"FEB"
2249082,1,55863,"DEC"
3931319,1,55883,"APR"
2711278,1,55891,"JUN"
3089032,1,55910,"FEB"
1841683,1,55917,"APR"
2246696,1,55920,"MAY"
3437487,1,55934,"APR"
3450228,1,55936,"MAR"
3999233,1,55963,"NOV"
2388124,1,55972,"OCT"
1374168,1,55977,"APR"
3820594,1,55987,"JUL"
3111310,1,55988,"FEB"
1702751,1,56052,"JAN"
1996501,1,56060,"JAN"
2888900,1,56078,"NOV"
2604735,1,56105,"APR"
3299778,1,56163,"MAR"
3712788,1,56191,"APR"
1974450,1,56192,"JUL"
1712183,1,56207,"JUN"
1848791,1,56226,"AUG"
2259565,0,56240,"MAR"
1444813,0,56249,"MAR"
1194045,0,56279,"MAR"
1092691,1,56314,"JUN"
3866715,1,56323,"JUN"
3702570,0,56345,"NOV"
2808829,1,56356,"APR"
1214844,1,56361,"SEP"
2208239,0,56400,"AUG"
3695361,1,56438,"OCT"
2311153,1,56471,"MAR"
1989628,1,56498,"OCT"
1892547,1,56507,"DEC"
3676415,1,56540,"JAN"
1176968,1,56569,"APR"
2442676,1,56590,"FEB"
2194672,1,56619,"JAN"
2964084,0,56640,"MAR"
3466806,1,56665,"MAR"
2389671,1,56688,"MAY"
2497493,1,56694,"APR"
2558642,0,56717,"MAR"
1532106,1,56790,"APR"
2884281,1,56805,"AUG"
2806489,0,56844,"DEC"
1089023,1,56855,"MAR"
3887230,1,56860,"JAN"
2120406,1,56892,"APR"
3584021,1,56900,"OCT"
1734046,0,56920,"SEP"
1918314,1,56928,"JAN"
3169120,0,56961,"MAR"
2888433,1,56965,"FEB"
3480145,1,56972,"JUL"
3083500,0,56975,"SEP"
1643860,1,56979,"JUL"
1944918,0,57012,"DEC"
3300503,1,57038,"OCT"
2736622,1,57044,"JUL"
2152003,1,57088,"JAN"
1496521,1,57092,"MAR"
3394717,1,57107,"NOV"
1735980,1,57124,"MAY"
1558587,1,57156,"DEC"
2015301,1,57190,"DEC"
2522257,1,57199,"MAY"
1568061,0,57218,"SEP"
3137564,1,57259,"JAN"
1660027,1,57290,"MAR"
2151042,1,57333,"OCT"
3025904,1,57362,"OCT"
2359729,1,57366,"SEP"
3660884,1,57425,"OCT"
3427976,1,57451,"JAN"
1615735,1,57456,"APR"
2226090,1,57467,"SEP"
1083455,1,57470,"FEB"
3337328,1,57495,"JUL"
1657689,1,57498,"AUG"
1221950,1,57500,"JUL"
3852019,1,57511,"DEC"
3080421,0,57555,"NOV"
1121986,1,57580,"SEP"
3342726,1,57596,"FEB"
1386120,0,57623,"MAR"
3288401,1,57636,"FEB"
3565616,1,57645,"JUL"
2735046,0,57661,"OCT"
1707468,1,57662,"OCT"
1474403,1,57677,"DEC"
3342009,0,57689,"DEC"
2342923,1,57712,"MAY"
3655131,1,57722,"AUG"
2964112,1,57753,"OCT"
2132639,1,57767,"APR"
2532453,1,57783,"FEB"
2213877,1,57797,"JAN"
3795126,1,57802,"SEP"
1904767,0,57827,"OCT"
3026218,1,57834,"NOV"
2809044,0,57838,"DEC"
1182096,1,57859,"JUL"
2914055,0,57891,"NOV"
2437678,1,57901,"MAR"
3934138,1,57906,"FEB"
1620855,0,57908,"NOV"
2346225,1,57915,"FEB"
1681159,1,57952,"SEP"
2146044,1,57956,"JAN"
3704794,1,57975,"JAN"
1101362,1,57985,"APR"
1910884,1,58029,"OCT"
3011004,1,58047,"JUN"
2013468,1,58083,"APR"
1958020,1,58092,"AUG"
3984349,1,58098,"AUG"
3314892,1,58108,"SEP"
1538344,1,58110,"JAN"
2688002,1,58111,"MAR"
2823267,0,58123,"AUG"
2109441,1,58150,"APR"
2978036,1,58155,"MAR"
2676973,1,58171,"MAR"
2976344,0,58200,"NOV"
3956545,1,58205,"APR"
1312802,1,58219,"JUL"
2774054,1,58221,"JUL"
2165846,1,58238,"JUL"
2563453,1,58243,"DEC"
3328554,1,58257,"NOV"
2888480,1,58271,"AUG"
2777475,1,58287,"AUG"
1144880,1,58303,"JUL"
1592353,1,58310,"AUG"
3611539,1,58329,"APR"
1993350,0,58352,"SEP"
3661669,1,58354,"OCT"
2767217,1,58359,"APR"
2215961,1,58362,"MAY"
3671867,0,58364,"MAY"
3423486,1,58417,"APR"
3101769,1,58429,"MAR"
1113873,1,58445,"MAR"
2286837,1,58457,"OCT"
2803998,1,58489,"MAY"
2159844,1,58507,"AUG"
2693890,1,58512,"JAN"
1238088,1,58520,"JUL"
1515825,1,58553,"AUG"
2826206,0,58584,"DEC"
1885844,0,58585,"DEC"
3885331,1,58618,"MAR"
3261462,1,58636,"OCT"
2820315,1,58713,"JAN"
3006197,1,58714,"AUG"
3643161,1,58738,"DEC"
1968461,1,58743,"JUL"
1721539,0,58745,"APR"
1330808,1,58751,"FEB"
3760549,0,58761,"DEC"
1991970,1,58769,"JAN"
2540784,1,58774,"FEB"
2846098,1,58780,"AUG"
3003880,1,58810,"SEP"
1695358,1,58824,"MAR"
3447600,1,58829,"JUN"
3051705,1,58833,"FEB"
3546764,1,58841,"MAY"
1418452,1,58854,"AUG"
2872624,1,58882,"SEP"
2539982,1,58896,"JUN"
1572903,1,58914,"JUN"
3672488,1,58918,"APR"
2047363,1,58946,"FEB"
2302866,1,58959,"JAN"
2742667,0,58994,"MAR"
2876273,1,58995,"APR"
2885542,1,59013,"AUG"
1276878,1,59016,"JAN"
1862312,1,59036,"APR"
3992962,0,59038,"NOV"
1037594,1,59042,"JUN"
2059001,1,59061,"NOV"
1278279,1,59076,"OCT"
2624966,1,59094,"FEB"
1013832,1,59108,"AUG"
3794912,0,59137,"MAR"
3159862,1,59155,"SEP"
1655362,1,59160,"MAR"
3160707,1,59171,"DEC"
2321829,1,59192,"OCT"
2513427,1,59197,"JAN"
3169701,1,59231,"SEP"
3189606,1,59234,"FEB"
3899344,1,59249,"JUN"
1591222,1,59268,"DEC"
3450481,0,59276,"AUG"
2846191,1,59283,"JUN"
1094669,1,59285,"NOV"
3889307,1,59354,"JUL"
1803929,1,59420,"JAN"
3299527,1,59444,"MAR"
2609987,1,59466,"MAY"
3564495,0,59533,"JUL"
2273195,1,59544,"JUN"
3978412,1,59554,"JUN"
3116468,1,59555,"APR"
2453887,1,59583,"NOV"
3731807,1,59605,"AUG"
2606712,0,59615,"DEC"
3547844,1,59627,"MAY"
3655456,1,59667,"AUG"
1294779,1,59703,"JUL"
1948644,0,59718,"MAR"
3988669,1,59725,"APR"
1888293,1,59746,"AUG"
3468706,1,59753,"SEP"
1670820,1,59766,"JUL"
3800627,1,59767,"DEC"
2447779,1,59779,"JUL"
1672453,1,59792,"JUL"
3691580,1,59802,"APR"
1077282,1,59860,"AUG"
2362414,1,59870,"FEB"
3507904,1,59889,"MAR"
1384879,1,59891,"JUL"
2848546,1,59895,"AUG"
2691427,1,59908,"OCT"
2243687,1,59916,"DEC"
1211500,0,59985,"APR"
1671711,1,60035,"AUG"
1392338,1,60064,"JAN"
1789185,1,60066,"SEP"
3032535,0,60070,"NOV"
1412857,1,60141,"JUL"
2900325,1,60156,"JAN"
1404957,1,60181,"APR"
2460618,1,60189,"OCT"
2915618,0,60247,"MAR"
2341155,1,60267,"OCT"
2276393,1,60286,"FEB"
1272242,1,60304,"AUG"
3861959,1,60341,"SEP"
2227157,1,60348,"JUL"
3109265,1,60366,"JUL"
1279349,1,60407,"APR"
3951069,1,60416,"JUL"
2869392,1,60424,"JUN"
1607503,1,60430,"APR"
1010774,0,60435,"MAY"
3343284,1,60445,"OCT"
1948024,1,60458,"OCT"
3666603,1,60476,"NOV"
3141463,1,60486,"SEP"
1925994,1,60497,"MAR"
2182981,1,60529,"FEB"
3596285,1,60535,"JUN"
1634146,1,60629,"JUN"
2452753,1,60641,"MAY"
3888802,1,60664,"AUG"
3450024,1,60669,"MAY"
1673169,1,60675,"DEC"
1393853,1,60710,"JAN"
1007162,1,60728,"FEB"
1450720,1,60747,"APR"
1705965,0,60760,"AUG"
3540285,1,60795,"JAN"
1983079,1,60805,"JAN"
1912260,1,60832,"MAY"
2565818,1,60841,"NOV"
2030617,1,60866,"SEP"
1815365,0,60871,"OCT"
2616683,1,60874,"JUN"
3139816,0,60880,"SEP"
1629207,1,60887,"AUG"
2958798,1,60899,"JUL"
3971655,1,60904,"OCT"
3423986,1,60914,"MAR"
2363386,1,60975,"APR"
3202446,1,60980,"OCT"
3606129,1,61002,"OCT"
2978862,1,61030,"DEC"
1052376,1,61049,"NOV"
1540909,1,61071,"JUL"
2142386,1,61076,"FEB"
2167623,1,61083,"NOV"
1221147,0,61106,"DEC"
1573773,1,61135,"JUN"
2892493,1,61186,"MAR"
1576301,1,61257,"JAN"
3785244,1,61282,"SEP"
1249328,1,61286,"APR"
2891442,1,61324,"AUG"
3984540,1,61327,"JUL"
3785181,1,61329,"SEP"
1564067,1,61332,"FEB"
2748182,1,61342,"OCT"
2170200,1,61370,"MAR"
1087930,1,61401,"SEP"
3038537,1,61435,"NOV"
2710418,1,61477,"OCT"
3323958,0,61490,"NOV"
1714756,1,61512,"OCT"
3182101,1,61525,"SEP"
3658473,1,61530,"SEP"
1766362,1,61605,"AUG"
1054448,1,61611,"FEB"
2559210,1,61613,"DEC"
1066916,1,61649,"AUG"
3936165,1,61666,"NOV"
3863193,1,61672,"MAY"
2854401,1,61699,"APR"
3582340,1,61705,"JUN"
1723706,1,61717,"APR"
2934883,1,61718,"MAY"
1476925,1,61749,"NOV"
3146589,1,61765,"MAR"
1945233,1,61782,"MAR"
1124368,0,61796,"OCT"
1276214,0,61815,"NOV"
1145095,1,61828,"DEC"
2297787,1,61842,"FEB"
3563858,1,61865,"JUN"
3664762,1,61870,"OCT"
2937353,1,61872,"JAN"
2037839,1,61877,"JUL"
3092633,1,61879,"MAY"
2995981,1,61880,"MAR"
1314647,1,61897,"JAN"
3778718,1,61914,"FEB"
2916465,0,62037,"NOV"
1971471,1,62042,"MAR"
1708449,1,62043,"FEB"
2375297,1,62061,"SEP"
3800123,1,62084,"MAY"
1651219,1,62091,"APR"
3030729,1,62092,"MAR"
1044638,0,62110,"DEC"
3441860,1,62132,"APR"
2837791,0,62140,"MAY"
2412747,1,62150,"JAN"
3152089,0,62151,"MAR"
1849149,0,62202,"APR"
2864838,0,62205,"MAY"
2175286,1,62260,"SEP"
2544669,1,62283,"DEC"
2345988,1,62308,"JAN"
3386560,0,62310,"MAY"
3079027,0,62321,"APR"
3054468,1,62344,"JUL"
1220030,1,62365,"OCT"
2940298,1,62372,"JAN"
2066308,1,62373,"MAY"
3227719,1,62377,"FEB"
3162736,1,62382,"JUL"
1095256,1,62395,"NOV"
2909251,1,62402,"APR"
1097955,1,62412,"DEC"
3470938,1,62414,"AUG"
2739671,1,62422,"FEB"
2648936,0,62429,"AUG"
1267130,1,62432,"JUL"
2295468,1,62455,"MAY"
3612967,1,62509,"AUG"
3527748,1,62511,"DEC"
2717636,1,62583,"NOV"
3594063,1,62605,"SEP"
2317799,1,62606,"SEP"
1705621,1,62651,"APR"
3525545,1,62669,"JUN"
1554682,1,62701,"MAR"
1706525,0,62736,"OCT"
1417464,1,62744,"DEC"
1134476,0,62748,"DEC"
2667790,1,62749,"OCT"
1765802,1,62757,"APR"
2350059,1,62764,"APR"
3913136,1,62817,"OCT"
2527751,1,62827,"MAY"
3914990,1,62835,"SEP"
1936849,1,62888,"JAN"
2040964,1,62903,"JAN"
2276567,1,62932,"JUL"
2030681,1,62938,"APR"
1402875,1,62943,"DEC"
1690691,1,62944,"MAR"
2010861,1,62959,"MAR"
1762544,1,63003,"JUN"
3292140,1,63039,"APR"
2779051,1,63041,"APR"
3892257,1,63071,"JAN"
2499555,1,63074,"MAR"
2695831,1,63122,"NOV"
1919056,1,63178,"JUL"
3340066,1,63195,"JAN"
1017386,1,63206,"APR"
2868796,1,63291,"OCT"
3243012,1,63307,"DEC"
1630387,1,63317,"AUG"
1593769,1,63327,"JUN"
3284191,1,63331,"DEC"
1413459,1,63337,"MAY"
3075199,1,63351,"JAN"
2829095,1,63358,"MAY"
2237664,1,63367,"OCT"
1289132,1,63394,"FEB"
1677408,0,63415,"MAY"
2384606,1,63487,"OCT"
1949062,1,63495,"JAN"
3573594,1,63496,"SEP"
3773845,0,63508,"DEC"
1559402,1,63522,"MAY"
3742443,1,63555,"JUN"
3132882,1,63560,"MAR"
1564553,1,63582,"MAY"
3483079,1,63587,"AUG"
3826844,1,63589,"JUN"
1052274,1,63600,"DEC"
3038938,1,63615,"JAN"
2722624,1,63634,"JUL"
3018563,0,63656,"SEP"
1512912,1,63661,"MAY"
1253676,0,63670,"SEP"
1111922,1,63680,"APR"
2659168,1,63682,"FEB"
1505198,1,63687,"JUL"
3317893,1,63703,"DEC"
3862432,1,63716,"SEP"
3702919,1,63754,"JAN"
2181468,1,63759,"MAR"
1942192,1,63781,"FEB"
2929312,1,63786,"OCT"
1451198,1,63797,"JUL"
3943873,1,63853,"JUL"
1984848,1,63861,"AUG"
3963613,1,63938,"FEB"
2849325,1,63949,"OCT"
1659030,1,63954,"JUN"
2689938,1,63966,"SEP"
1995755,1,63997,"SEP"
2750615,1,64015,"DEC"
3576319,1,64037,"APR"
3089891,1,64068,"APR"
3158794,1,64080,"MAY"
2427531,0,64090,"NOV"
3453306,1,64093,"MAR"
1933451,1,64124,"NOV"
2355207,1,64165,"APR"
1333100,1,64171,"APR"
2991715,1,64207,"DEC"
2821561,1,64217,"NOV"
2218521,1,64235,"SEP"
3993800,1,64238,"SEP"
3153923,1,64247,"MAR"
3095519,1,64260,"OCT"
3801552,1,64266,"JUL"
2259073,1,64267,"NOV"
2454990,0,64282,"MAY"
3805041,1,64318,"SEP"
3156318,1,64324,"SEP"
2203401,1,64325,"APR"
3676468,1,64386,"AUG"
3525982,0,64388,"MAR"
2901075,1,64409,"JUN"
2497895,1,64423,"NOV"
3345606,1,64440,"SEP"
3639413,0,64462,"SEP"
3442053,1,64484,"NOV"
2746908,1,64486,"OCT"
2160250,0,64563,"MAY"
3834372,0,64584,"NOV"
3313369,1,64588,"MAY"
1201727,0,64674,"JUL"
3404867,1,64719,"APR"
3947315,1,64723,"JUL"
1553347,1,64735,"OCT"
3326440,1,64746,"SEP"
